comment_id,date,video_title,country_inferred,group,phase,language,text,english_translation,vader_compound,sentiment_3class,likes
yt_000525,2026-02-18,Oil Prices SURGE - What It Means For You,Iran,Conflict-Zone,BASELINE,fa,ماشین رو پر کردم. قیمت‌ها فعلاً عادیه.,Filled up the car. Prices are normal for now.,0.0,neutral,4
yt_000526,2026-02-18,Iran War Update: Day 1,Iran,Conflict-Zone,BASELINE,fa,بحث سیاست انرژی — آیا باید بیشتر متنوع کنیم؟,Energy policy discussion — should we diversify more?,0.2732,positive,1
yt_000527,2026-02-18,Iran War Update: Day 1,Iran,Conflict-Zone,BASELINE,fa,دارم درباره مذاکرات هسته‌ای ایران می‌خونم.,Reading about Iran nuclear negotiations.,0.0,neutral,6
yt_000528,2026-02-18,بحران تنگه هرمز — توضیح کامل,Iran,Conflict-Zone,BASELINE,fa,دارم درباره مذاکرات هسته‌ای ایران می‌خونم.,Reading about Iran nuclear negotiations.,0.0,neutral,2
yt_000529,2026-02-18,Strait of Hormuz Crisis Explained,Iran,Conflict-Zone,BASELINE,fa,دارم درباره مذاکرات هسته‌ای ایران می‌خونم.,Reading about Iran nuclear negotiations.,0.0,neutral,2
yt_000530,2026-02-18,افزایش قیمت نفت — تاثیر بر زندگی مردم,Iran,Conflict-Zone,BASELINE,fa,کشور ما چقدر به واردات نفت هرمز وابسته است؟,How dependent is our country on Hormuz oil imports?,0.0,neutral,7
yt_000531,2026-02-18,Energy Crisis 2026: The Full Story,Iran,Conflict-Zone,BASELINE,fa,وضعیت خاورمیانه قابل پیگیریه ولی هنوز جدی نشده.,The Middle East situation is worth following but hasn't gotten serious yet.,0.1982,positive,5
yt_000532,2026-02-18,How the Hormuz Blockade Affects Iran,Iran,Conflict-Zone,BASELINE,fa,بازار نفت امروز باثبات به نظر میاد.,Oil market looks stable today.,0.296,positive,0
yt_000533,2026-02-18,Energy Crisis 2026: The Full Story,Iran,Conflict-Zone,BASELINE,fa,وضعیت خاورمیانه قابل پیگیریه ولی هنوز جدی نشده.,The Middle East situation is worth following but hasn't gotten serious yet.,0.1982,positive,2
yt_000534,2026-02-18,How the Hormuz Blockade Affects Iran,Iran,Conflict-Zone,BASELINE,fa,بحث سیاست انرژی — آیا باید بیشتر متنوع کنیم؟,Energy policy discussion — should we diversify more?,0.2732,positive,51
yt_000535,2026-02-18,افزایش قیمت نفت — تاثیر بر زندگی مردم,Iran,Conflict-Zone,BASELINE,fa,مقاله جالبی درباره زنجیره تامین انرژی جهانی.,Interesting article about global energy supply chain.,0.5859,positive,5
yt_000536,2026-02-18,Iran War Update: Day 1,Iran,Conflict-Zone,BASELINE,fa,مقاله جالبی درباره زنجیره تامین انرژی جهانی.,Interesting article about global energy supply chain.,0.5859,positive,0
yt_000537,2026-02-18,Oil Prices SURGE - What It Means For You,Iran,Conflict-Zone,BASELINE,fa,ماشین رو پر کردم. قیمت‌ها فعلاً عادیه.,Filled up the car. Prices are normal for now.,0.0,neutral,3
yt_000538,2026-02-18,افزایش قیمت نفت — تاثیر بر زندگی مردم,Iran,Conflict-Zone,BASELINE,fa,دارم درباره مذاکرات هسته‌ای ایران می‌خونم.,Reading about Iran nuclear negotiations.,0.0,neutral,2
yt_000539,2026-02-18,بحران تنگه هرمز — توضیح کامل,Iran,Conflict-Zone,BASELINE,fa,نظرتون درباره تنش‌های منطقه خلیج فارس چیه؟,What's your opinion on tensions in the Persian Gulf region?,-0.4019,negative,25
yt_000540,2026-02-18,How the Hormuz Blockade Affects Afghanistan,Afghanistan,Oil-Dependent,BASELINE,fa,بحث سیاست انرژی — آیا باید بیشتر متنوع کنیم؟,Energy policy discussion — should we diversify more?,0.2732,positive,2
yt_000541,2026-02-18,Will Gas Prices Ever Come Down?,Afghanistan,Oil-Dependent,BASELINE,fa,برنامه آخر هفته تحت تاثیر هیچ درام ژئوپلیتیکی نیست.,Weekend plans not affected by any geopolitical drama.,0.1139,positive,7
yt_000542,2026-02-19,Will Gas Prices Ever Come Down?,Japan,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,4
yt_000543,2026-02-19,بحران انرژی ۲۰۲۶ — آخرین اخبار,Japan,Oil-Dependent,BASELINE,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,5
yt_000544,2026-02-19,Iran War Update: Day 1,Japan,Oil-Dependent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,0
yt_000545,2026-02-19,Oil Prices SURGE - What It Means For You,Japan,Oil-Dependent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,3
yt_000546,2026-02-19,Energy Crisis 2026: The Full Story,Japan,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,2
yt_000547,2026-02-19,How the Hormuz Blockade Affects Japan,Japan,Oil-Dependent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,1
yt_000548,2026-02-19,Iran War Update: Day 1,India,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,29
yt_000549,2026-02-19,Iran War Update: Day 1,India,Oil-Dependent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,3
yt_000550,2026-02-19,Iran War Update: Day 1,India,Oil-Dependent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,0
yt_000551,2026-02-19,Energy Crisis 2026: The Full Story,India,Oil-Dependent,BASELINE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,1
yt_000552,2026-02-19,Iran War Update: Day 1,India,Oil-Dependent,BASELINE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,11
yt_000553,2026-02-19,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,BASELINE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,232
yt_000554,2026-02-19,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,0
yt_000555,2026-02-19,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,7
yt_000556,2026-02-19,Iran War Update: Day 1,India,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,4
yt_000557,2026-02-19,Strait of Hormuz Crisis Explained,India,Oil-Dependent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,12
yt_000558,2026-02-19,Strait of Hormuz Crisis Explained,India,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,11
yt_000559,2026-02-19,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,BASELINE,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,108
yt_000560,2026-02-19,بحران انرژی ۲۰۲۶ — آخرین اخبار,Philippines,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,6
yt_000561,2026-02-19,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,16
yt_000562,2026-02-19,How the Hormuz Blockade Affects Philippines,Philippines,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,1
yt_000563,2026-02-19,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,9
yt_000564,2026-02-19,بحران انرژی ۲۰۲۶ — آخرین اخبار,Philippines,Oil-Dependent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,38
yt_000565,2026-02-19,Energy Crisis 2026: The Full Story,Philippines,Oil-Dependent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,0
yt_000566,2026-02-19,Energy Crisis 2026: The Full Story,Philippines,Oil-Dependent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,6
yt_000567,2026-02-19,Will Gas Prices Ever Come Down?,Philippines,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,5
yt_000568,2026-02-19,Iran War Update: Day 1,Philippines,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,8
yt_000569,2026-02-19,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,29
yt_000570,2026-02-19,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,2
yt_000571,2026-02-19,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,5
yt_000572,2026-02-19,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,1
yt_000573,2026-02-19,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,5
yt_000574,2026-02-19,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,21
yt_000575,2026-02-19,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,11
yt_000576,2026-02-19,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,0
yt_000577,2026-02-19,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,42
yt_000578,2026-02-19,How the Hormuz Blockade Affects USA,USA,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,3
yt_000579,2026-02-19,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,0
yt_000580,2026-02-19,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,2
yt_000581,2026-02-19,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,0
yt_000582,2026-02-19,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,1
yt_000583,2026-02-19,How the Hormuz Blockade Affects USA,USA,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,1
yt_000584,2026-02-19,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,7
yt_000585,2026-02-19,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,0
yt_000586,2026-02-19,Strait of Hormuz Crisis Explained,USA,Oil-Independent,BASELINE,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,5
yt_000587,2026-02-19,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,0
yt_000588,2026-02-19,How the Hormuz Blockade Affects USA,USA,Oil-Independent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,3
yt_000589,2026-02-19,Strait of Hormuz Crisis Explained,USA,Oil-Independent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,32
yt_000590,2026-02-19,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,3
yt_000591,2026-02-19,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,8
yt_000592,2026-02-19,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,48
yt_000593,2026-02-19,Strait of Hormuz Crisis Explained,UK,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,3
yt_000594,2026-02-19,Will Gas Prices Ever Come Down?,UK,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,5
yt_000595,2026-02-19,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,10
yt_000596,2026-02-19,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,0
yt_000597,2026-02-19,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,BASELINE,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,1
yt_000598,2026-02-19,Strait of Hormuz Crisis Explained,UK,Oil-Independent,BASELINE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,0
yt_000599,2026-02-19,Strait of Hormuz Crisis Explained,UK,Oil-Independent,BASELINE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,13
yt_000600,2026-02-19,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,1
yt_000601,2026-02-19,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,2
yt_000602,2026-02-19,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,35
yt_000603,2026-02-19,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,5
yt_000604,2026-02-19,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,2
yt_000605,2026-02-19,بحران انرژی ۲۰۲۶ — آخرین اخبار,UK,Oil-Independent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,0
yt_000606,2026-02-19,Energy Crisis 2026: The Full Story,UK,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,11
yt_000607,2026-02-19,Iran War Update: Day 1,Canada,Oil-Independent,BASELINE,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,2
yt_000608,2026-02-19,How the Hormuz Blockade Affects Canada,Canada,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,11
yt_000609,2026-02-19,Will Gas Prices Ever Come Down?,Canada,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,5
yt_000610,2026-02-19,Will Gas Prices Ever Come Down?,Canada,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,1
yt_000611,2026-02-19,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,3
yt_000612,2026-02-19,Energy Crisis 2026: The Full Story,Canada,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,0
